zone,capacity,area,CBD,dynamic_pricing,fast_count,slow_count,util_mean,util_max,energy_mean,price_mean,revenue_total,pct_hours_peak,pct_hours_offpeak
324,163.0,1.76,1,1,0,163,0.29021387184730746,0.6007157464212679,225.19119502321806,1.0611268663194444,173641.51602931326,0.0,0.6569444444444444
325,59.0,0.99,1,1,4,55,0.35765065913370997,0.6610169491525424,162.18723881285834,1.0497847511574072,123736.15397065837,0.0,0.3875
326,145.0,1.95,1,0,0,145,0.33385696040868457,0.5465517241379311,87.39694174336528,1.0350511362513888,65056.38149261256,0.0,0.37083333333333335
328,95.0,2.81,1,0,0,95,0.34135721247563355,0.5605263157894737,185.7396973392097,0.9421719575905091,126009.04944792876,0.0,0.3625
329,267.0,3.33,1,0,6,261,0.2635178249410459,0.352059925093633,441.5337675544722,0.9105263160000001,289460.24262790126,0.0,0.7805555555555556
330,35.0,2.91,1,0,2,33,0.2990740740740741,0.5428571428571428,72.83191589513055,0.9600000000000002,50341.42026671424,0.0,0.5083333333333333
331,36.0,2.84,1,0,0,36,0.4339281121399177,0.6944444444444444,109.2333931314889,0.7000000000000001,55053.6301382704,0.0,0.18333333333333332
332,230.0,3.53,1,1,0,230,0.32279237117552334,0.5590579710144928,395.96096971602776,0.911286321900463,261043.82534827726,0.0,0.5555555555555556
333,88.0,2.4,1,1,57,31,0.4323035037878788,0.7367424242424242,3526.043126141,0.9218910384074074,2316836.346888394,0.0,0.1375
335,271.0,18.32,0,1,14,257,0.33238648011480115,0.4492619926199262,560.5739928641389,1.061117641472801,428046.37211035856,0.0,0.2388888888888889
340,23.0,1.5,0,0,0,23,0.339819847020934,0.6521739130434783,3.480748650769444,1.2752037037037036,3182.88454265036,0.0,0.22083333333333333
343,28.0,2.49,0,0,0,28,0.23263475529100527,0.8214285714285714,36.9640887342375,0.7599999999999999,20226.749355374763,0.002777777777777778,0.7041666666666667
346,110.0,35.44,0,0,60,50,0.4180955387205387,0.6022727272727273,2218.594863058186,0.8312598032407408,1284787.5376948887,0.0,0.0125
347,29.0,2.44,1,0,0,29,0.23582375478927203,0.6293103448275862,28.239679783766668,0.9900000000000001,20129.24374986888,0.0,0.7125
348,86.0,15.4,1,0,11,75,0.2757940353143842,0.4525193798449612,658.7958456795806,0.6786631944444445,338710.3989348478,0.0,0.6416666666666667
406,14.0,6.4,0,0,0,14,0.16997354497354497,0.5,13.269335840670834,1.0,9553.921805283,0.0,0.8875
408,57.0,4.38,0,0,0,57,0.12695947043534764,0.2543859649122807,47.20671450633194,1.0999999999999999,37387.7178890149,0.0,1.0
501,47.0,2.83,1,0,0,47,0.48106038219070135,0.723404255319149,125.58512036922362,0.9280000000000003,83910.95402590046,0.0,0.016666666666666666
502,100.0,2.54,1,0,24,76,0.25233680555555554,0.4425,150.15708371885555,1.053040740740741,113778.75526477059,0.0,0.775
506,186.0,3.29,0,0,17,169,0.2788125995619275,0.3472222222222222,247.12943132686527,0.9610120394562501,165423.1920558875,0.0,0.6777777777777778
512,115.0,2.38,0,0,30,85,0.4518236714975845,0.6086956521739131,1012.9644658570611,1.060723645130787,769720.1848812263,0.0,0.006944444444444444
513,223.0,7.29,0,0,0,223,0.35485955406078723,0.5508221225710015,543.3409722213055,0.8149999999999997,318832.4824994621,0.0,0.3277777777777778
519,199.0,4.6,0,0,48,151,0.40215894286246046,0.5879396984924623,861.3017729651249,1.013218279292014,646488.088711635,0.0,0.015277777777777777
520,132.0,3.11,0,0,20,112,0.28057396885521885,0.5195707070707071,317.47783988983747,0.8533020833333332,196521.53413998804,0.0,0.6416666666666667
522,110.0,1.95,0,1,10,100,0.5416287878787879,0.8212121212121212,310.62731095525277,0.926644408275463,202866.41023289683,0.018055555555555554,0.0875
525,102.0,1.72,1,0,0,102,0.2724866103848947,0.4722222222222222,143.14077739289166,0.998150462962963,102870.9395128286,0.0,0.6097222222222223
526,276.0,3.17,0,0,10,266,0.2822891505636071,0.40549516908212563,392.80054263208336,1.181014550401273,334110.1224025983,0.0,0.5486111111111112
527,140.0,2.1,0,0,18,122,0.27349537037037036,0.4857142857142857,219.27331616659447,1.1858672841489584,187323.66624176493,0.0,0.6305555555555555
529,48.0,0.98,0,0,0,48,0.28640769675925926,0.4791666666666667,96.16618904184443,0.7199999999999999,49852.55239929216,0.0,0.5652777777777778
552,46.0,3.22,0,0,0,46,0.31542622785829305,0.5652173913043478,95.29204243742917,0.8777500000000001,60222.66497960649,0.0,0.42777777777777776
570,21.0,3.38,0,0,0,21,0.6397597001763669,1.0,93.48842708122639,0.8000000000000002,53849.3339987864,0.5069444444444444,0.2708333333333333
576,146.0,2.68,0,1,94,52,0.4031139015728057,0.6763698630136986,4399.473140053792,0.8402784390662038,2468858.257768815,0.0,0.2125
577,24.0,1.99,0,0,6,18,0.1728443287037037,0.5,35.04179475293889,1.1999999999999997,30276.1106665392,0.0,0.8541666666666666
580,50.0,3.85,0,0,30,20,0.20774305555555553,0.56,1078.0157148876485,0.7905895059946759,587702.8406513021,0.0,0.8013888888888889
584,55.0,2.58,0,0,0,55,0.22641203703703702,0.3484848484848485,86.92494405865416,1.0749999999999997,67279.90670139833,0.0,0.8736111111111111
585,12.0,3.44,0,0,0,12,0.20655864197530865,0.5,15.298945602075,0.8000000000000002,8812.192666795201,0.0,0.7875
587,133.0,2.88,0,0,4,129,0.22451354079643554,0.4223057644110276,245.01098958475697,1.146666667,202281.073059978,0.0,0.7861111111111111
588,134.0,2.73,0,0,2,132,0.36096513957987836,0.6716417910447762,327.5419365364528,0.8074,190409.29888286302,0.0,0.32916666666666666
589,80.0,3.55,0,1,16,64,0.23881221064814817,0.4510416666666667,415.18868094265974,0.9630557650462964,286356.1532766995,0.0,0.8625
594,38.0,2.04,0,1,0,38,0.169916544834308,0.3508771929824562,38.0524429009875,0.9974042534722222,25437.922176539716,0.0,0.9097222222222222
595,137.0,3.38,0,1,137,0,0.45368258313057586,0.8698296836982968,8843.506736113612,0.7220769791666667,3579803.1514580194,0.030555555555555555,0.30833333333333335
596,74.0,2.96,0,1,5,69,0.4785300925925926,0.5405405405405406,158.10834799820833,0.8967471064814815,97301.53766206747,0.0,0.0
598,12.0,2.11,0,0,0,12,0.29597800925925927,0.75,24.787237654066665,1.2799999999999998,22843.918221987842,0.0,0.49166666666666664
627,20.0,2.88,0,1,20,0,0.2903645833333333,0.7583333333333333,316.96618055555416,0.7577719907407408,140735.25016667787,0.0,0.6138888888888889
628,6.0,12.58,0,1,6,0,0.2913773148148148,0.9722222222222222,259.8247106481764,0.7497685185185186,125288.2208333342,0.016666666666666666,0.5236111111111111
630,6.0,4.08,0,1,6,0,0.2119405864197531,0.8055555555555555,71.07284722227361,0.7124255902777777,36703.530586704284,0.002777777777777778,0.7180555555555556
631,34.0,3.52,0,1,6,28,0.08985906862745098,0.23529411764705882,64.68193750071389,1.0732561726313656,50437.04770891425,0.0,1.0
632,30.0,5.14,0,0,0,30,0.28486882716049383,0.6333333333333333,48.99483641967361,0.9333333330000001,32924.5300622619,0.0,0.5666666666666667
633,135.0,4.89,0,1,85,50,0.5413614540466393,0.8098765432098765,5297.769006171111,0.7070629108796296,2533340.9961472116,0.002777777777777778,0.0
636,12.0,5.29,0,1,12,0,0.24021990740740742,0.5,255.6370370370625,0.795636574074074,135108.08000000863,0.0,0.725
638,12.0,7.02,0,0,0,12,0.17819251543209877,0.5,14.932066743573612,1.0,10751.088055373,0.0,0.7930555555555555
643,31.0,2.4,0,1,4,27,0.15171370967741934,0.34946236559139787,60.26162075660556,1.0827083335555554,46035.16126120712,0.0,0.9847222222222223
644,48.0,6.38,0,0,0,48,0.21302565586419753,0.4357638888888889,61.18837731456528,0.9066666670000001,39943.772725633426,0.0,0.8763888888888889
655,24.0,2.08,0,0,0,24,0.1630787037037037,0.4583333333333333,27.313530092680555,1.1999999999999997,23598.890000076,0.0,0.8569444444444444
656,50.0,2.18,0,0,0,50,0.16330787037037037,0.34,57.04985686730278,1.1999999999999997,49291.0763333496,0.0,0.9625
681,18.0,19.58,0,0,0,18,0.2182098765432099,0.3888888888888889,13.466123070488887,0.7199999999999999,6980.83819974144,0.0,0.8666666666666667
682,50.0,3.0,0,1,38,12,0.3072152777777778,0.7616666666666667,1632.1414494251583,0.9788859953703704,1030199.6057004862,0.0,0.5944444444444444
686,89.0,4.08,0,0,0,89,0.0864570328755722,0.21816479400749064,48.08567631189722,1.014285714,35116.2824624536,0.0,1.0
690,70.0,2.23,0,1,58,12,0.3509656084656085,0.7738095238095237,2721.1508056395887,0.9788859953703704,1711572.3299449764,0.0,0.4625
691,35.0,2.44,0,0,0,35,0.5118915343915345,0.8857142857142857,125.21826311624862,0.7199999999999999,64913.14759946328,0.09861111111111111,0.2763888888888889
693,75.0,2.07,0,1,27,48,0.25654629629629633,0.5011111111111112,466.7589062537278,0.8048469212962964,273292.9323678158,0.0,0.7375
698,9.0,1.75,0,0,0,9,0.45258487654320984,0.8888888888888888,21.10605189031528,0.8000000000000002,12157.0858888216,0.02638888888888889,0.19166666666666668
699,86.0,4.85,0,1,34,52,0.288088124461671,0.4418604651162791,831.6782743082306,0.8806317915922454,528197.7355334626,0.0,0.5541666666666667
700,99.0,3.99,0,0,0,99,0.27538814066591843,0.40404040404040403,130.05234374953196,1.0192006171489585,95454.82809744547,0.0,0.6291666666666667
701,12.0,1.94,0,0,0,12,0.1802662037037037,0.4861111111111111,15.077292438426388,1.25,13569.563194583752,0.0,0.8861111111111111
702,3.0,2.51,0,0,0,3,0.3329089506172839,1.0,6.984676696895833,0.7000000000000001,3520.2770552354996,0.04861111111111111,0.3541666666666667
703,313.0,2.38,0,0,0,313,0.3155495651402201,0.44089456869009586,387.05361959762087,0.9535811730303242,263884.93610102945,0.0,0.39861111111111114
704,141.0,2.66,0,0,12,129,0.3498752298397689,0.5360520094562647,278.3855871934556,0.9563009259259259,191637.08160282276,0.0,0.31666666666666665
705,57.0,1.81,0,0,1,56,0.24155904808317089,0.36549707602339176,84.4837550155514,1.0285714289999999,62566.25516901477,0.0,0.9013888888888889
706,30.0,1.62,0,0,0,30,0.2916589506172839,0.5055555555555555,36.14938676683611,1.004333333,26140.344550158676,0.0,0.5069444444444444
708,31.0,2.31,0,1,20,11,0.3531474014336917,0.7688172043010753,1642.2664042961196,0.9236847994569445,1003034.516939764,0.0,0.5208333333333334
709,56.0,1.78,0,0,0,56,0.2953000992063492,0.4642857142857143,80.25953433660972,0.972857143,56218.36411672167,0.0,0.5555555555555556
710,83.0,2.29,0,0,0,83,0.20224369701026326,0.32831325301204817,92.62009085646945,1.0171428569999998,67829.66195713122,0.0,0.9763888888888889
711,34.0,1.28,0,0,0,34,0.0804057734204793,0.17647058823529413,19.038333719054165,0.7199999999999999,9869.47219995768,0.0,1.0
712,90.0,1.69,0,1,46,44,0.5756970164609053,0.7111111111111111,234.6553244597972,1.0465777392446758,171706.05660380732,0.0,0.0
715,13.0,8.38,0,0,5,8,0.7331641737891738,1.0,455.46062191141107,0.8325227719907408,261878.66761097586,0.3763888888888889,0.002777777777777778
716,147.0,3.95,0,1,6,141,0.3624590576971529,0.5907029478458049,629.5544629624736,0.7944875577395833,354604.4261524175,0.0,0.3375
719,6.0,0.8,0,0,0,6,0.5797067901234568,1.0,24.316625385995835,0.7199999999999999,12605.73860010024,0.35,0.2152777777777778
724,166.0,3.0,0,1,4,162,0.2945218373493976,0.4578313253012048,266.4173051710833,1.057704861111111,201950.96448256035,0.0,0.5430555555555555
728,22.0,2.9,0,0,12,10,0.18628998316498316,0.4356060606060606,52.86261188245417,1.0,38061.080555367,0.0,0.8763888888888889
729,39.0,6.66,0,1,20,19,0.15848171889838555,0.391025641025641,332.75887732001667,1.0367578009349538,243519.99657119202,0.0,0.9708333333333333
732,43.0,1.77,0,1,28,15,0.6145779500430664,0.7189922480620156,556.1752781556944,0.864576003042361,323290.01577420236,0.0,0.0
733,130.0,2.47,0,0,0,130,0.38880074786324786,0.7006410256410256,351.04144174328474,1.0166666669999997,256962.33544033434,0.0,0.3736111111111111
735,19.0,3.89,0,1,19,0,0.4413499025341131,0.9473684210526315,798.3134027785222,0.7577719907407408,359860.16533357475,0.0763888888888889,0.3194444444444444
737,36.0,3.61,0,0,0,36,0.102880658436214,0.30092592592592593,25.54635416685139,0.766666667,14101.58750623309,0.0,0.9972222222222222
739,10.0,1.21,0,0,0,10,0.20162037037037037,0.7,9.916996141197222,1.1999999999999997,8568.2846659944,0.0,0.7152777777777778
741,38.0,1.72,0,1,16,22,0.2043707358674464,0.3574561403508772,61.728766782411114,0.8121450615891205,35651.111335303416,0.0,0.9138888888888889
744,135.0,1.96,0,0,40,95,0.4376337448559671,0.6296296296296297,2219.45374863025,0.7158420138888889,1132245.497898255,0.0,0.10416666666666667
745,28.0,1.89,0,0,0,28,0.49969411375661377,0.8214285714285714,77.96749073995973,0.895,50242.25103283005,0.008333333333333333,0.16944444444444445
746,115.0,2.19,0,0,0,115,0.38247383252818035,0.5840579710144927,252.19423379938473,0.791428571,143707.4798906066,0.0,0.25416666666666665
751,72.0,3.46,0,0,0,72,0.3842946244855967,0.556712962962963,107.07292900904446,0.7799999999999999,60132.15693147936,0.0,0.22777777777777777
771,24.0,12.78,0,0,0,24,0.3985435956790124,0.9444444444444445,58.01634162732778,1.2752037037037036,53336.37771320584,0.041666666666666664,0.45
773,40.0,5.55,0,0,40,0,0.32426215277777776,0.65,180.95291126498057,0.8000000000000002,104228.8768886288,0.0,0.44583333333333336
775,26.0,6.15,0,1,26,0,0.4919025997150997,0.9358974358974359,2996.457685185972,0.7495914351851851,1446842.2366677017,0.06944444444444445,0.2
781,35.0,2.77,0,1,12,23,0.3869113756613756,0.6095238095238095,306.7691832563986,0.8484696759259258,187658.8214331963,0.0,0.19166666666666668
783,24.0,5.21,0,0,0,24,0.08689236111111111,0.2916666666666667,14.530722607919444,1.1999999999999997,12554.5443332424,0.0,1.0
784,59.0,2.45,0,0,4,55,0.3536919334588826,0.8022598870056498,150.82034452322083,0.717,77859.49465666752,0.001388888888888889,0.41805555555555557
790,32.0,5.06,0,0,0,32,0.2475875289351852,0.59375,36.21530748456527,1.0500000000000003,27378.77245833135,0.0,0.6888888888888889
795,103.0,4.39,0,1,8,95,0.46084254764473215,0.7014563106796117,368.76569946018054,0.7207521267361111,186992.89078988327,0.0,0.225
799,92.0,1.58,0,0,15,77,0.3837598128019324,0.6086956521739131,735.0894135761972,1.0234654361158564,535503.346254123,0.0,0.30833333333333335
802,58.0,3.84,0,0,0,58,0.33338521711366537,0.5818965517241379,135.07124922845,1.2425,120834.73955977136,0.0,0.48055555555555557
804,21.0,2.31,0,1,7,14,0.2828097442680776,0.5238095238095238,414.37889583355417,1.0077690972222222,284280.7699807606,0.0,0.5944444444444444
831,18.0,3.24,0,0,0,18,0.13614969135802468,0.3333333333333333,17.11361188267083,0.98,12075.36454441254,0.0,0.9611111111111111
832,76.0,3.0,0,1,40,36,0.3900706627680312,0.7697368421052632,2203.2913705698475,0.7859239968692131,1185513.2736034878,0.0,0.35138888888888886
835,12.0,2.98,0,0,0,12,0.576658950617284,0.8333333333333334,6.426939814083333,0.9250000000000003,4280.341916179501,0.006944444444444444,0.0
842,91.0,5.33,0,0,10,81,0.4434561965811966,0.8617216117216118,1242.7654934481568,0.9209234394511573,818098.801600404,0.013888888888888888,0.27361111111111114
848,12.0,4.95,0,0,0,12,0.16057098765432098,0.6666666666666666,13.49003973721389,0.8000000000000002,7770.2628886352,0.0,0.7861111111111111
849,50.0,3.86,0,0,0,50,0.15102777777777776,0.3,29.72587943680417,1.0299999999999998,22044.71219033397,0.0,0.9916666666666667
851,142.0,4.38,0,1,0,142,0.4720094874804382,0.7904929577464789,353.12274131980416,0.7640017013888889,188608.98886264313,0.0,0.3138888888888889
852,8.0,3.87,0,0,0,8,0.3117332175925926,0.8125,17.2462270445875,0.7199999999999999,8940.44409991416,0.001388888888888889,0.4666666666666667
855,210.0,5.16,0,0,0,210,0.3463971560846561,0.5035714285714286,366.11395493717225,0.9672601851851852,254985.6033550086,0.0,0.3458333333333333
858,138.0,5.5,0,1,22,116,0.4513922436929683,0.7427536231884058,1227.6579475291194,0.7578423611111111,653004.542519053,0.0,0.26944444444444443
862,36.0,7.98,0,0,0,36,0.12598058127572018,0.3611111111111111,31.532202160233332,0.9700000000000001,22022.08998870696,0.0,0.9791666666666666
883,12.0,3.79,0,0,0,12,0.4081307870370371,0.75,20.854193672763888,0.91,13663.6676943949,0.0,0.25277777777777777
887,36.0,2.57,0,0,0,36,0.298463220164609,0.5833333333333334,75.02003433659306,0.7000000000000001,37810.0973056429,0.0,0.49027777777777776
888,141.0,5.54,0,1,0,141,0.33267172314158133,0.5390070921985816,302.9949837952375,0.7784258006371527,166011.56457662294,0.0,0.43472222222222223
890,18.0,2.33,0,0,0,18,0.16338091563786009,0.3888888888888889,3.2889832190763886,1.0999999999999999,2604.8747095085,0.0,0.9972222222222222
891,54.0,3.27,0,0,54,0,0.2148662551440329,0.4552469135802469,1046.3701620324443,1.1611990000000003,874831.626118827,0.0,0.8097222222222222
893,18.0,4.85,0,0,0,18,0.1732767489711934,0.39814814814814814,12.329903163172222,1.3000000000000003,11540.7893607292,0.0,0.9625
895,45.0,4.4,0,1,45,0,0.26949588477366254,0.8666666666666667,1879.631620371375,0.7512048611111112,817366.4280005294,0.005555555555555556,0.6541666666666667
897,44.0,5.35,0,0,0,44,0.11886837121212121,0.29545454545454547,75.72317534812917,1.062591820776389,48633.37609497368,0.0,1.0
900,12.0,1.81,0,0,0,12,0.41476658950617284,0.75,34.032911651170835,0.725,17765.179881911175,0.0,0.2986111111111111
901,17.0,6.34,0,0,0,17,0.11964869281045751,0.33333333333333337,13.140064042530556,1.1750000000000003,11116.494179980851,0.0,0.9930555555555556
902,108.0,4.5,0,1,38,70,0.18272140775034293,0.4444444444444444,1291.1536836638002,0.8759713541666666,763193.3548618037,0.0,0.8680555555555556
903,57.0,4.93,0,0,0,57,0.21773269980506824,0.47368421052631576,78.71609509869306,1.0999999999999999,62343.147318164905,0.0,0.7694444444444445
904,54.0,4.35,0,0,0,54,0.19958204732510287,0.4074074074074074,75.31686998374445,0.7833333329999999,42478.714652755814,0.0,0.8013888888888889
937,22.0,33.29,0,0,0,22,0.08818392255892256,0.2727272727272727,6.341864968505555,0.8599999999999999,3926.8827884986404,0.0,1.0
965,129.0,2.31,0,0,18,111,0.38411749928222794,0.6776485788113695,361.68541165065415,0.9876018518518516,256895.11714959162,0.0,0.3347222222222222
966,202.0,1.42,0,0,12,190,0.32457714521452147,0.5,470.47166493019444,0.8601005291855325,291210.7949695871,0.0,0.3888888888888889
967,24.0,2.11,0,0,0,24,0.27142650462962964,0.5416666666666666,45.446959876830554,0.9399999999999997,30758.502444638918,0.0,0.6041666666666666
969,50.0,3.17,0,0,0,50,0.29982175925925925,0.5,102.55690007643472,1.1259999999999997,83144.93002996714,0.0,0.43194444444444446
972,75.0,3.72,0,0,0,75,0.3959151234567901,0.6344444444444445,195.0008904316486,1.0240000000000002,143770.2564974459,0.0,0.28055555555555556
974,158.0,3.64,0,1,0,158,0.4147650023441163,0.5770042194092827,443.482102237875,0.8135566377314813,258004.80134118913,0.0,0.1736111111111111
975,18.0,1.46,0,0,0,18,0.243505658436214,0.5138888888888888,30.084811728801387,0.9,19494.958000263297,0.0,0.6791666666666667
979,16.0,2.65,0,0,0,16,0.17564380787037037,0.4375,19.518225308177776,1.0,14053.122221888,0.0,0.9319444444444445
982,24.0,2.69,0,0,0,24,0.5894000771604938,0.875,67.88637538555139,0.8650000000000001,42279.6345901214,0.02361111111111111,0.0
983,17.0,1.88,0,0,0,17,0.20985157952069716,0.5294117647058824,20.39288503079028,0.8100000000000003,11893.130549956892,0.0,0.8597222222222223
986,88.0,0.77,0,1,3,85,0.43165377735690236,0.6893939393939393,325.41379359665416,0.9053390046296297,201792.17288507277,0.0,0.2263888888888889
987,9.0,1.23,0,0,0,9,0.16541923868312758,0.6666666666666666,2.376842978906944,1.0279521296296297,1849.8734768520146,0.0,0.9041666666666667
988,70.0,1.45,0,0,0,70,0.22483630952380954,0.4761904761904762,76.94914872595972,1.0244012347028935,56717.0533999249,0.0,0.7680555555555556
989,124.0,3.96,0,0,0,124,0.2021160020908005,0.39919354838709675,146.79473013057776,1.0475203703703704,110682.28638593774,0.0,0.8861111111111111
991,23.0,2.04,0,0,2,21,0.5612822061191627,0.8260869565217391,50.35353858043333,0.6935895833333332,25776.19235535498,0.001388888888888889,0.002777777777777778
996,119.0,3.33,0,0,0,119,0.4385504201680673,0.6596638655462185,341.76477546159026,0.9012499999999998,221771.16279702593,0.0,0.28055555555555556
998,162.0,2.22,0,1,44,118,0.2813307327389118,0.4449588477366255,2706.6508350714307,0.9387524178240741,1814035.3974830902,0.0,0.5625
1000,193.0,3.08,0,0,0,193,0.2611201065054692,0.43523316062176165,243.1789967223722,0.900613580183565,157702.02662340412,0.0,0.5916666666666667
1009,206.0,2.33,0,0,0,206,0.27436960625674217,0.4429611650485437,329.7145374225625,0.9559387466402778,226964.3059668261,0.0,0.55
1011,344.0,3.41,0,0,0,344,0.2272350748277347,0.3481104651162791,445.7028859938056,0.8861904759999999,284383.90993926546,0.0,0.925
1015,96.0,3.16,1,0,0,96,0.1749168113425926,0.3020833333333333,111.02735918159583,1.0999999999999999,87933.66847182391,0.0,0.9930555555555556
1026,89.0,1.98,0,1,54,35,0.4470596650020808,0.8838951310861424,3188.430860338236,0.9758351658413195,2174442.6371499393,0.022222222222222223,0.1736111111111111
1029,36.0,29.67,0,1,36,0,0.7602687757201646,0.9606481481481483,843.046064815211,0.7492118055555556,436037.797333636,0.2763888888888889,0.0
1031,172.0,4.91,0,1,14,158,0.3287481158484066,0.49370155038759694,653.7506608794861,0.8053907690943287,374913.7821312579,0.0,0.40694444444444444
1032,50.0,46.24,0,1,0,50,0.28598842592592594,0.8683333333333333,1962.549814815439,0.7697719907407407,840543.6136665207,0.004166666666666667,0.6041666666666666
1037,12.0,30.26,0,0,0,12,0.2565200617283951,0.75,19.0671709102625,0.7199999999999999,9884.42139988008,0.0,0.5805555555555556
1043,68.0,4.56,0,0,0,68,0.30505174291938997,0.517156862745098,76.75312577183611,0.9,49736.0255001498,0.0,0.46805555555555556
1049,202.0,2.63,0,0,12,190,0.4537203199486615,0.7599009900990099,670.1214182090972,0.775775,374301.67911203695,0.0,0.29444444444444445
1060,40.0,34.94,0,0,0,40,0.07753761574074074,0.2,21.663106867499998,1.18,18404.975594628,0.0,1.0
1061,122.0,2.03,1,0,0,122,0.16629288099574985,0.2786885245901639,121.55431674225,0.9975000000000003,87300.31028428396,0.0,1.0
1062,143.0,2.07,1,0,2,141,0.14870095182595183,0.42365967365967366,135.22280555705555,1.1035714290000003,107444.17782863205,0.0,0.9208333333333333
1066,40.0,1.57,1,0,0,40,0.19431134259259258,0.39375,41.90562287777639,1.16625,35188.15153046884,0.0,0.9152777777777777
1067,49.0,1.52,1,0,0,49,0.3812192932728647,0.6105442176870749,116.81643614958888,1.0875000000000001,91467.26950512809,0.0,0.2263888888888889
1068,309.0,1.41,1,0,4,305,0.21293187402612967,0.28802588996763756,322.79614930793053,1.0103802083826388,234720.30757947362,0.0,1.0
1071,72.0,1.1,1,0,0,72,0.40876575360082307,0.6527777777777778,168.9580885374736,1.187601851851852,144692.82296031018,0.0,0.09305555555555556
1072,68.0,1.17,1,1,0,68,0.26366932189542486,0.6176470588235294,70.83257600285833,0.9867901235547453,52536.86964133115,0.0,0.6777777777777778
